Date,USD,EUR,Germany,France,Spain,Italy,GBP,JPY,AUD,NZD,CAD,CHF,SEK,NOK,CZK,PLN,HUF,ILS,ZAR,TRY,RUB,BRL,MXN,CLP,COP,INR,IDR,PHP,THB,MYR,SGD,KRW,TWD,CNY
2010-01-08,-25.0,-50.0,-100.0,-100.0,0.0,100.0,25.0,0.0,0.0,-25.0,0.0,-100.0,0.0,-50.0,0.0,50.0,0.0,0.0,50.0,50.0,50.0,-50.0,50.0,0.0,-25.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,-50.0
2010-01-15,0.0,-50.0,-100.0,-100.0,0.0,100.0,25.0,0.0,50.0,-75.0,0.0,-100.0,0.0,-50.0,-50.0,0.0,0.0,0.0,50.0,50.0,0.0,-50.0,50.0,0.0,-25.0,50.0,0.0,0.0,0.0,0.0,-50.0,50.0,0.0,50.0
2010-01-22,-25.0,-25.0,-100.0,-100.0,0.0,0.0,50.0,0.0,50.0,-50.0,-50.0,-100.0,25.0,-50.0,-50.0,-50.0,-50.0,0.0,50.0,50.0,0.0,-50.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,-25.0,0.0,50.0,100.0
2010-01-29,75.0,25.0,0.0,0.0,0.0,0.0,-50.0,50.0,50.0,-50.0,0.0,-100.0,-25.0,0.0,-100.0,-25.0,-25.0,0.0,0.0,0.0,100.0,-50.0,50.0,0.0,50.0,50.0,50.0,0.0,50.0,0.0,25.0,-50.0,100.0,75.0
2010-02-05,50.0,0.0,-100.0,0.0,0.0,0.0,-75.0,0.0,0.0,-50.0,50.0,0.0,-50.0,0.0,-75.0,-75.0,-75.0,0.0,0.0,0.0,75.0,0.0,100.0,50.0,50.0,0.0,50.0,25.0,50.0,50.0,50.0,-75.0,75.0,25.0
2010-02-12,50.0,-100.0,-100.0,0.0,0.0,100.0,-75.0,75.0,0.0,-50.0,50.0,100.0,-50.0,0.0,-100.0,-50.0,-100.0,0.0,100.0,50.0,100.0,0.0,75.0,50.0,0.0,50.0,100.0,-75.0,50.0,50.0,50.0,-75.0,75.0,-50.0
2010-02-19,50.0,-75.0,-100.0,-100.0,0.0,100.0,-50.0,100.0,50.0,-50.0,100.0,100.0,50.0,-100.0,-75.0,0.0,-100.0,50.0,75.0,50.0,75.0,0.0,25.0,50.0,0.0,50.0,75.0,-50.0,0.0,50.0,50.0,0.0,100.0,-50.0
2010-02-26,50.0,-75.0,0.0,-100.0,0.0,100.0,-100.0,75.0,50.0,0.0,25.0,100.0,50.0,-75.0,-75.0,25.0,-25.0,25.0,100.0,50.0,75.0,-50.0,50.0,0.0,-50.0,50.0,25.0,-50.0,50.0,100.0,25.0,50.0,50.0,-50.0
2010-03-05,-50.0,0.0,0.0,-100.0,-100.0,0.0,-75.0,75.0,50.0,0.0,0.0,100.0,-50.0,-75.0,0.0,100.0,-75.0,25.0,75.0,0.0,50.0,-50.0,25.0,100.0,-50.0,-50.0,0.0,0.0,25.0,50.0,25.0,50.0,25.0,0.0
2010-03-12,-25.0,-25.0,0.0,100.0,-100.0,0.0,-75.0,0.0,0.0,50.0,0.0,100.0,25.0,-50.0,50.0,-50.0,0.0,50.0,25.0,0.0,0.0,100.0,25.0,75.0,-50.0,-25.0,0.0,50.0,25.0,75.0,50.0,50.0,25.0,50.0
2010-03-19,25.0,25.0,0.0,100.0,-100.0,0.0,-50.0,25.0,0.0,50.0,50.0,100.0,25.0,0.0,0.0,-25.0,25.0,25.0,0.0,0.0,0.0,25.0,-50.0,50.0,-50.0,-25.0,0.0,50.0,0.0,-25.0,50.0,50.0,0.0,50.0
2010-03-26,0.0,50.0,100.0,100.0,-100.0,-100.0,-50.0,25.0,0.0,0.0,75.0,0.0,50.0,0.0,25.0,-75.0,25.0,25.0,-50.0,0.0,0.0,75.0,-25.0,-25.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,0.0,50.0
2010-04-02,25.0,50.0,100.0,0.0,-100.0,100.0,0.0,100.0,-50.0,-25.0,25.0,100.0,0.0,-100.0,-75.0,-50.0,50.0,0.0,-25.0,50.0,-50.0,50.0,-25.0,-25.0,25.0,0.0,0.0,0.0,50.0,0.0,50.0,-50.0,0.0,-50.0
2010-04-09,25.0,50.0,100.0,100.0,-100.0,100.0,50.0,50.0,-50.0,-25.0,50.0,100.0,0.0,-75.0,0.0,-50.0,50.0,0.0,-25.0,50.0,25.0,50.0,-50.0,-50.0,25.0,0.0,-50.0,0.0,100.0,0.0,100.0,0.0,100.0,-25.0
2010-04-16,50.0,50.0,100.0,100.0,-100.0,100.0,25.0,75.0,-50.0,-50.0,50.0,100.0,-50.0,-75.0,0.0,0.0,50.0,0.0,-50.0,50.0,25.0,100.0,-50.0,-50.0,50.0,0.0,-25.0,0.0,25.0,-25.0,50.0,0.0,75.0,50.0
2010-04-23,50.0,50.0,100.0,100.0,-100.0,100.0,50.0,0.0,-50.0,-50.0,0.0,0.0,-100.0,-50.0,0.0,50.0,50.0,0.0,-50.0,50.0,50.0,75.0,-50.0,-50.0,0.0,0.0,-25.0,0.0,25.0,-25.0,25.0,25.0,25.0,25.0
2010-04-30,50.0,50.0,100.0,0.0,-100.0,0.0,25.0,100.0,0.0,-50.0,50.0,0.0,-75.0,-50.0,0.0,50.0,50.0,0.0,-50.0,0.0,0.0,75.0,-50.0,-50.0,0.0,0.0,-50.0,0.0,0.0,-50.0,75.0,100.0,0.0,75.0
2010-05-07,25.0,0.0,100.0,100.0,100.0,0.0,25.0,25.0,0.0,50.0,75.0,0.0,100.0,-100.0,50.0,50.0,50.0,0.0,-50.0,0.0,0.0,50.0,50.0,-50.0,50.0,-50.0,-50.0,0.0,0.0,50.0,50.0,75.0,-50.0,50.0
